M_X,alpha,mean,rms
1630,0.02,1608.0605075566855,43.88543300332044
1630,0.022,1608.1854452347409,45.88833027023691
1630,0.023,1608.1854449673458,45.88833073804108
1630,0.025,1609.7010749632245,43.57384124004672
1630,0.023999999999999997,1608.1854449781877,45.888330581406166
1630,0.026000000000000002,1606.7171359919187,44.40728190576552
1630,0.027,1606.7171360335312,44.40728201866987
1630,0.028,1606.7171360504615,44.40728200401548
1630,0.03,1608.0435911719978,42.89461716548518
1630,0.029,1606.7171360402288,44.407281949786366
1640,0.009999999999999998,1621.4196857718318,40.26196379769497
1640,0.011,1621.741533473746,38.807468024843146
1640,0.006,1621.4196857757938,40.26196381538484
1640,0.008,1621.4196857515888,40.261963838984826
1640,0.009,1621.4196857586114,40.261963728519994
1640,0.015000000000000001,1616.8233284318721,46.21415715744493
1640,0.014,1621.7415335661292,38.807467973564265
1640,0.013,1621.7415337062628,38.80746803108877
1640,0.016,1616.8233283086297,46.21415708550114
1640,0.018,1616.8233281504681,46.214157440665666
1640,0.016999999999999998,1616.8233284198168,46.21415703776533
1640,0.020999999999999998,1617.9494345236378,46.041463124343714
1640,0.019,1616.8233284134235,46.21415708037742
1640,0.012,1621.7415335607916,38.80746795911115
1640,0.019999999999999997,1616.8233283583043,46.21415708749119
1640,0.022,1617.9494343267147,46.04146315718372
1640,0.023,1617.9494343406202,46.04146319309332
1640,0.007,1621.4196858234725,40.26196366115507
1640,0.025,1619.4203550012016,44.208270045699315
1640,0.026,1616.2910859715394,45.12366176478198
1640,0.024,1617.9494344697493,46.0414629930848
1640,0.027,1616.2910857791,45.12366188690495
1640,0.028,1616.291085659736,45.12366199136581
1640,0.029,1616.291085979295,45.12366174689799
1650,0.005,1633.161763463778,40.371061098037565
1650,0.006,1631.2213494512655,40.689987635801664
1650,0.007,1631.221349536798,40.68998759812188
1650,0.009,1631.221349360443,40.689987718302355
1650,0.008,1631.2213491141258,40.689987796099516
1650,0.01,1632.1790423383404,39.25826546771241
1650,0.013,1631.3825236433743,39.66862590239361
1650,0.014,1631.3825235804,39.66862601430527
1650,0.015,1631.8480499357472,38.967368029856495
1650,0.011,1631.3825236859748,39.66862583022945
1650,0.017,1626.7761389338436,46.31783235537831
1650,0.012,1631.382523527265,39.668626023995635
1650,0.018,1626.7761389642512,46.31783248882989
1650,0.019,1626.7761390789826,46.31783238527271
1650,0.02,1627.7922582937103,44.33746396625173
1650,0.016,1626.776138864954,46.317832467073885
1650,0.022,1627.9148616039756,46.55215391107658
1650,0.020999999999999998,1627.914861495214,46.552154155044796
1650,0.024,1627.9148618026597,46.55215393536887
1650,0.023000000000000003,1627.914861555379,46.552154011091595
1650,0.025,1628.8027225653686,45.311940336229256
1650,0.028,1626.2148817767907,45.314510952258566
1650,0.027,1626.21488124729,45.314511434351395
1650,0.029,1626.2148817073164,45.314511171701824
1650,0.026,1626.2148816458866,45.31451111918013
1660,0.005,1642.9326352059509,41.0071747658071
1650,0.03,1627.1100866020417,44.20485947365932
1660,0.006,1641.434886272599,40.28317137295021
1660,0.006999999999999999,1641.4348863756702,40.28317124802455
1660,0.008,1641.4348864308276,40.28317135234504
1660,0.009,1641.4348863838206,40.28317123270795
1660,0.011000000000000001,1641.5551929017417,39.40666251534798
1660,0.012,1641.555192918876,39.406662440453005
1660,0.01,1642.1343278724237,39.23163000391104
1660,0.013,1641.5551929381165,39.40666244028166
1660,0.013999999999999999,1641.5551929985008,39.4066623179717
1660,0.015,1641.9279994635488,39.11352268469331
1660,0.016,1636.5622050611653,46.51762721389
1660,0.016999999999999998,1636.5622048518337,46.51762761125889
1660,0.018,1636.5622049757849,46.517627477899985
1660,0.022000000000000002,1638.0284296045977,46.471868686689305
1660,0.021,1638.028429780039,46.471868449303784
1660,0.02,1637.7299704417337,44.94521183732943
1660,0.024,1638.0284297150367,46.471868555689134
1660,0.025,1639.0656422111667,45.112031507624906
1660,0.026,1636.1172038956643,45.56733276975097
1660,0.019,1636.5622049266808,46.517627469110835
1660,0.023,1638.028429612376,46.47186855242252
1660,0.027,1636.1172037280453,45.567332900454424
1660,0.029,1636.1172036308487,45.56733301601815
1660,0.027999999999999997,1636.1172035039658,45.56733319352039
1670,0.005,1653.082052149318,40.8981317817555
1660,0.03,1637.0820221978304,44.33351199638585
1670,0.006,1651.4615429650353,40.45012681109636
1670,0.006999999999999999,1651.461542680354,40.45012689282571
1670,0.008,1651.4615430610122,40.450126806105914
1670,0.015000000000000001,1646.3081497511644,46.988260621268424
1670,0.009,1651.4615432027256,40.45012680089674
1670,0.012,1651.3555777380252,39.8890344693581
1670,0.017,1646.308149821566,46.988260590586556
1680,0.005,1662.7190948020782,41.41939213058342
1670,0.018,1646.308149761026,46.98826058729639
1670,0.016,1646.3081496358802,46.98826074670134
1670,0.013999999999999999,1651.3555778585833,39.88903439084517
1670,0.013000000000000001,1651.3555776564228,39.88903467559536
1670,0.019,1646.3081498939052,46.98826056716389
1670,0.011000000000000001,1651.3555776454368,39.88903456932769
1670,0.01,1651.8746188521866,39.687958528157154
1670,0.027999999999999997,1646.0690795148305,45.96175304651298
1680,0.006,1661.6153731877305,40.428949124704786
1670,0.02,1647.7487491537001,45.21150014487913
1670,0.023,1647.8202748238632,47.06637561487465
1670,0.025,1648.9924140405756,45.42873910015355
1670,0.021,1647.820274670915,47.066375635953214
1670,0.029,1646.069079485988,45.9617529319511
1670,0.024,1647.8202747011044,47.06637568526349
1670,0.022000000000000002,1647.8202749378638,47.06637534020535
1670,0.027000000000000003,1646.0690792140206,45.96175322184864
1670,0.026000000000000002,1646.069079381121,45.96175303926896
1680,0.008,1661.6153732394894,40.4289491463529
1680,0.007,1661.6153732441305,40.42894916396395
1680,0.009,1661.6153731871445,40.42894920951194
1680,0.01,1662.0797090798371,39.48932504981333
1680,0.012,1661.0197166633488,40.50574143196572
1680,0.011000000000000001,1661.019716633071,40.505741588089585
1680,0.013,1661.0197167631036,40.50574169851614
1680,0.015,1661.5685302028066,39.95051420074218
1680,0.014,1661.019716651178,40.5057414849631
1680,0.016,1656.0331742851124,47.64685262732038
1680,0.016999999999999998,1656.033174030171,47.64685281417381
1680,0.018,1656.033174038131,47.64685277741199
1680,0.021,1657.642683913463,47.398513891513744
1680,0.02,1657.2713018296727,46.12298594339418
1680,0.019,1656.0331742571684,47.646852662494055
1680,0.022000000000000002,1657.6426836537744,47.39851401564486
1680,0.024,1657.642683886108,47.3985136842978
1680,0.026,1655.9194276550156,46.38033565198524
1680,0.027,1655.9194278854907,46.38033565061979
1680,0.025,1658.922928366284,45.72257520928894
1680,0.028,1655.9194277539411,46.380335430591906
1680,0.028999999999999998,1655.919427880613,46.38033540419158
1680,0.03,1657.0662436493797,44.793006193578535
1680,0.023,1657.6426838367258,47.398513798953296
1690,0.007,1671.545801000305,40.69740779500216
1690,0.006,1671.5458009190866,40.697407793480366
1690,0.008,1671.5458010904058,40.69740771987946
1690,0.011,1670.9570313699348,40.61909784881296
1690,0.009000000000000001,1671.5458008517721,40.69740795003033
1690,0.013,1670.957031716041,40.619097690264496
1690,0.009999999999999998,1671.5458012128674,40.69740763223344
1690,0.012,1670.957031713956,40.61909748892629
1690,0.014,1670.9570316510096,40.61909783827746
1690,0.015000000000000001,1666.1300422074034,47.40189953933025
1690,0.017,1666.1300421754393,47.40189956146301
1690,0.018000000000000002,1666.1300422982526,47.40189953479171
1690,0.019,1666.130042278203,47.401899662691164
1690,0.016,1666.1300420997657,47.40189961349907
1690,0.019999999999999997,1666.1300422018094,47.401899614397934
1690,0.021,1667.5746091596823,47.903252743101824
1690,0.022,1667.5746090589716,47.9032528194544
1690,0.023,1667.5746090684247,47.9032527278595
1690,0.024,1667.5746090153987,47.90325272763106
1690,0.025,1668.271815570377,46.84630183211974
1690,0.026,1665.885883375329,46.4439740531775
1690,0.027000000000000003,1665.885883421939,46.44397399495477
1690,0.028,1665.8858835178678,46.443974003221456
1690,0.028999999999999998,1665.885883373924,46.44397408921203
1700,0.005999999999999999,1681.1722839258475,41.132305046596215
1700,0.007,1681.1722837348955,41.1323053278736
1700,0.01,1681.5230095470301,40.50173556056962
1700,0.011,1680.8942835541648,41.222074337533456
1700,0.005,1682.6815825191063,41.88026611629276
1700,0.009000000000000001,1681.1722839654801,41.13230520150793
1700,0.011999999999999999,1680.894283485319,41.2220742123015
1700,0.008,1681.1722837635637,41.13230547494549
1700,0.013000000000000001,1680.8942837646248,41.22207407797029
1700,0.014,1680.8942836567867,41.22207428320339
1700,0.015,1681.5221419436148,40.20814499475978
1700,0.016,1676.3555716004669,47.89196382848375
1700,0.016999999999999998,1676.3555717647866,47.89196356044537
1700,0.019,1676.3555716730827,47.89196380139503
1700,0.02,1677.1004631304293,46.33027032205371
1700,0.023,1677.2045844905579,48.315848532331486
1700,0.022,1677.204584670023,48.31584839994105
1700,0.025,1678.6893908041109,46.3213591284163
1700,0.021,1677.204584666954,48.31584830060365
1700,0.023999999999999997,1677.2045846525073,48.31584835071569
1700,0.018000000000000002,1676.355571794744,47.89196356365887
1700,0.026000000000000002,1675.78607247856,46.92807616274953
1700,0.03,1676.4567555290148,45.92698547033341
1700,0.028999999999999998,1675.7860729170193,46.928075676067394
1700,0.028,1675.786072799845,46.92807564115377
1700,0.027,1675.7860731281385,46.92807554995265
1710,0.007,1691.0705039856068,41.51617996671459
1710,0.006,1691.0705038565277,41.51618021340206
1710,0.009000000000000001,1691.0705040531504,41.51618003000862
1710,0.008,1691.0705040094297,41.5161800458798
1710,0.005,1692.6587546320206,41.960808678489684
1710,0.01,1691.6274113076613,40.70090969291301
1710,0.012,1690.689453655049,41.41284084428575
1710,0.015,1691.3754659638457,40.523796095750946
1710,0.016,1685.689799041501,48.3820141113612
1710,0.011,1690.6894536749894,41.41284077924832
1710,0.014,1690.6894537104972,41.4128407812948
1710,0.018000000000000002,1685.689798590816,48.382014312541024
1710,0.017,1685.689798944173,48.38201411902244
1710,0.019,1685.6897988767107,48.382014099590215
1710,0.02,1687.1863454524412,46.71379149004071
1710,0.013,1690.6894536701898,41.41284070583383
1710,0.020999999999999998,1687.7312899050573,47.97465409845309
1710,0.023,1687.7312898508876,47.974654142675455
1710,0.022,1687.731290226184,47.974654046795614
1710,0.024,1687.7312900039872,47.97465399567199
1710,0.025,1688.615134880195,46.78983214696576
1710,0.026,1685.5049052612326,47.56532438093142
1710,0.027,1685.504905025479,47.56532464865669
1710,0.028,1685.504905024229,47.56532454046326
1710,0.03,1687.0328224132634,45.43015046166186
1720,0.005,1702.2159775756193,42.53191427629408
1720,0.006999999999999999,1701.1201464234928,41.742565437731685
1720,0.006,1701.1201464664302,41.74256536499192
1720,0.008,1701.1201463269888,41.74256549855732
1720,0.009000000000000001,1701.120146302723,41.74256558070122
1720,0.01,1701.2144905282946,41.30557820564095
1710,0.029,1685.5049051935168,47.56532437264425
1720,0.011000000000000001,1700.6513647006086,41.55160495346601
1720,0.012,1700.6513649013527,41.551604586549175
1720,0.013,1700.6513649198112,41.55160482791602
1720,0.013999999999999999,1700.6513647856348,41.551604843398245
1720,0.016,1695.965745214877,48.22707444499001
1720,0.015000000000000001,1695.9657454613562,48.22707440575931
1720,0.018000000000000002,1695.9657454427884,48.2270744179302
1720,0.022000000000000002,1697.1866281449456,48.633448958129286
1720,0.020999999999999998,1697.1866286550803,48.63344867065673
1730,0.005,1712.3359782868013,42.553908429888516
1720,0.029,1695.583922737398,47.505607669248235
1720,0.027999999999999997,1695.583922777304,47.505607582562135
1730,0.006999999999999999,1710.9049795788735,42.12826392643968
1720,0.023,1697.186628460679,48.63344865551879
1720,0.026,1695.5839229574906,47.5056072924992
1720,0.019,1695.9657455470765,48.22707427753296
1720,0.016999999999999998,1695.9657452764968,48.22707427034437
1730,0.008,1710.9049797473,42.12826388605049
1720,0.027,1695.5839225530094,47.505607667993544
1720,0.02,1697.123542538576,46.73383020157807
1730,0.006,1710.90497949515,42.128264103824925
1720,0.024,1697.186628534503,48.633448500768964
1720,0.025,1698.3610957084175,47.39095215804081
1730,0.01,1711.2638638978965,41.50938957830792
1730,0.012,1710.0829315793333,42.34802418662573
1730,0.011000000000000001,1710.0829315149058,42.348024241688485
1730,0.009,1710.9049795404544,42.12826394299217
1730,0.013,1710.0829316029497,42.348024289103485
1730,0.015,1710.9488381099795,41.36703758451788
1730,0.013999999999999999,1710.082931533527,42.34802411246832
1730,0.016,1706.0264100077018,48.31409152610934
1730,0.018,1706.0264097313202,48.31409185479152
1730,0.02,1706.7736268772117,47.23385339495114
1730,0.019,1706.0264099082567,48.3140916647405
1730,0.020999999999999998,1707.3675595754237,48.87194728350849
1730,0.017,1706.0264100822574,48.31409141325073
1730,0.023,1707.3675597580257,48.871947048548044
1730,0.024,1707.3675597665003,48.87194696006926
1730,0.026,1705.3722262534409,47.977312430825606
1730,0.025,1708.387964381122,47.53163844839278
1730,0.027,1705.3722265750905,47.97731225428564
1730,0.029,1705.372226513151,47.97731223602891
1730,0.027999999999999997,1705.3722262675253,47.9773122862325
1730,0.03,1706.2645309754616,46.865941866862016
1730,0.022000000000000002,1707.3675597132349,48.871947170184946
1740,0.007,1720.6887190073423,42.28321027146663
1740,0.008,1720.6887191215085,42.283210143799444
1740,0.006,1720.6887193294324,42.28321000324164
1740,0.009,1720.6887190575437,42.283210191496366
1740,0.009999999999999998,1720.688719260454,42.2832099182605
1740,0.011000000000000001,1720.2509369376846,42.36427849501678
1740,0.012,1720.2509371166775,42.364278399283364
1740,0.013000000000000001,1720.2509370261862,42.364278418667475
1740,0.014,1720.2509370158243,42.36427820326592
1740,0.015000000000000001,1716.0271312025488,48.5859361176016
1740,0.018,1716.0271316140133,48.58593600679293
1740,0.019000000000000003,1716.0271315039902,48.58593585722063
1740,0.016999999999999998,1716.027131148081,48.5859362174171
1740,0.019999999999999997,1716.0271314742033,48.5859360160753
1740,0.020999999999999998,1717.2981797112145,48.8702005059966
1740,0.022000000000000002,1717.2981802110057,48.87020018384169
1740,0.024,1717.2981799855017,48.870200412183436
1740,0.023000000000000003,1717.2981800405141,48.87020041008716
1740,0.025,1717.971234347889,48.15594264831144
1740,0.026000000000000002,1715.0268102430687,48.66325424725729
1740,0.027,1715.0268104717654,48.6632541234146
1750,0.006,1730.5290165615072,42.82543700050965
1740,0.028,1715.026810344006,48.66325402133194
1750,0.005,1732.2350157303658,42.85227505507991
1740,0.029,1715.0268105142054,48.66325405774697
1750,0.008,1730.52901653619,42.82543675825408
1740,0.016,1716.027131598458,48.585935925446336
1750,0.007,1730.5290165584113,42.8254366714022
1750,0.009,1730.5290167937492,42.8254365193421
1750,0.01,1730.9156614616038,42.02472177593884
1750,0.011,1729.891535675831,42.89365440012096
1750,0.012,1729.8915359173498,42.893654230460555
1750,0.014,1729.891535573682,42.89365445786498
1750,0.013,1729.8915356611749,42.893654475061176
1750,0.015,1730.6077610288412,41.907983886326
1750,0.016,1726.052460958162,48.20207731490403
1750,0.02,1726.435657751621,47.76857678823672
1750,0.018,1726.0524611837816,48.20207735290886
1750,0.021,1727.1717171947332,49.74000940697217
1750,0.019,1726.0524609548331,48.20207754749279
1750,0.017,1726.052461026219,48.20207724432848
1750,0.022,1727.171717424307,49.74000932137626
1750,0.023,1727.1717174149164,49.740009235312264
1750,0.024,1727.1717175397475,49.7400090341015
1750,0.025,1727.8934722786664,48.32439738197165
1750,0.026,1724.9864837592959,48.518823422625644
1750,0.027,1724.986483773381,48.518823365769826
1760,0.006,1740.2371541787052,43.06432865145292
1750,0.028,1724.9864834281993,48.51882325105044
1750,0.029,1724.9864836630998,48.51882332242734
1760,0.009,1740.2371542599042,43.06432866256884
1760,0.011,1739.8645515878968,43.17789962485281
1760,0.012,1739.8645514405102,43.177899835990544
1750,0.03,1726.5203908282613,46.37431811862889
1760,0.008,1740.2371542355804,43.06432857422536
1760,0.01,1741.1176378937923,41.813026489284766
1760,0.007,1740.2371540722397,43.06432880749757
1760,0.005,1742.1569267692246,43.31054494061084
1760,0.014,1739.86455171072,43.17789962878923
1760,0.013,1739.864551638937,43.17789977854037
1760,0.015,1740.5772658025487,42.09752019589278
1760,0.016,1735.5536796006115,49.13646492988039
1760,0.017,1735.553679231976,49.13646502731712
1760,0.018,1735.5536792031512,49.136465120835155
1760,0.019,1735.5536795225516,49.13646495108495
1760,0.022,1737.042974656003,49.74023020617135
1760,0.021,1737.0429745365366,49.740230380016484
1760,0.02,1736.347360129635,47.95490099373891
1760,0.025,1737.96412440192,48.736150677036925
1760,0.028999999999999998,1734.8096364907426,49.03237178482739
1760,0.027000000000000003,1734.8096363693617,49.03237178577235
1760,0.028,1734.8096365365745,49.03237152119494
1770,0.005999999999999999,1750.3579914543798,43.07165697382507
1770,0.005,1751.9332099383219,43.442611508894586
1760,0.03,1735.8329125706111,47.715175516667976
1770,0.007,1750.3579915393102,43.07165686666872
1760,0.026,1734.809636268205,49.03237175541513
1760,0.023,1737.042974706752,49.740230288171915
1770,0.01,1750.883292602622,42.19398176132129
1770,0.009,1750.3579914300608,43.07165697321423
1760,0.024,1737.042974787063,49.74023016005948
1770,0.008,1750.357991276822,43.07165722927484
1770,0.011999999999999999,1749.7355639395855,43.29250559751184
1770,0.011,1749.7355640387352,43.292505616700836
1770,0.015000000000000001,1745.4335648962824,49.44546385592696
1770,0.013000000000000001,1749.7355640520648,43.29250545621887
1770,0.014,1749.7355642081181,43.292505293505
1770,0.016,1745.4335649325749,49.44546401172355
1770,0.017,1745.4335647543885,49.44546400922316
1770,0.018,1745.4335651218419,49.44546375001108
1770,0.019000000000000003,1745.4335651354438,49.44546380548119
1770,0.021,1746.993084249003,49.892323364190524
1770,0.02,1746.0648240919147,48.322105922029756
1770,0.022,1746.9930841580301,49.89232346265244
1770,0.023999999999999997,1746.9930838975606,49.89232353408038
1770,0.025,1747.6177927887043,49.293975570617356
1770,0.026000000000000002,1744.7981750778592,49.06684203636632
1770,0.028,1744.7981748960133,49.0668422668536
1770,0.027,1744.7981746829819,49.06684237824653
1780,0.006,1760.547500378578,43.205248448597175
1780,0.005,1761.924714621036,43.65171296208513
1780,0.008,1760.547500306172,43.205248403648
1780,0.007,1760.5475002371284,43.205248386344095
1780,0.014,1759.540742901893,43.79863628411355
1780,0.012,1759.5407428490114,43.79863643193903
1780,0.011,1759.540742788025,43.79863631581246
1770,0.023,1746.9930843176128,49.89232344894179
1770,0.028999999999999998,1744.7981750155643,49.06684211601879
1780,0.013000000000000001,1759.5407428528258,43.79863612500234
1780,0.015,1760.1438642390622,42.886192109474244
1780,0.016,1755.13762692431,49.78416960356556
1780,0.01,1760.557542880486,42.93150384144768
1780,0.018,1755.1376265657082,49.784170007299736
1780,0.017,1755.137627048649,49.784169633857196
1780,0.02,1756.0387843245983,48.58738890308074
1780,0.009,1760.5475002408034,43.205248119704564
1780,0.021,1756.7570525660694,50.62400578590774
1780,0.019,1755.13762687522,49.7841695212258
1780,0.022,1756.757052992733,50.62400532445939
1780,0.023,1756.757052615728,50.62400553051338
1780,0.024,1756.75705268768,50.624005625289385
1780,0.025,1757.6404039070148,49.36052333664352
1780,0.027,1754.54696153152,49.69882313940714
1780,0.026000000000000002,1754.5469618871814,49.69882286880655
1780,0.028,1754.546961436598,49.69882326902707
1780,0.028999999999999998,1754.5469614987212,49.69882315328361
1780,0.03,1755.8536294949838,47.94262699585684
1790,0.006,1770.2132377857888,43.51246435232017
1790,0.006999999999999999,1770.2132376617585,43.51246441173116
1790,0.009,1770.213237804313,43.51246440909852
1790,0.008,1770.2132378450267,43.51246399776449
1790,0.011000000000000001,1769.3557312440864,43.970958523020656
1790,0.009999999999999998,1770.2132377388104,43.512464269536466
1790,0.013,1769.355731253908,43.97095832039834
1790,0.013999999999999999,1769.3557312147464,43.97095854413222
1790,0.012,1769.3557315612247,43.9709581475186
1790,0.016,1765.162962595625,49.825081205539256
1790,0.015000000000000001,1765.1629625097094,49.82508117316498
1790,0.019,1765.1629624760487,49.82508139135953
1790,0.017,1765.162962869324,49.825081009144064
1790,0.021,1766.2499973263236,51.26742602538343
1790,0.018,1765.162962716872,49.82508101829372
1790,0.019999999999999997,1765.1629624464167,49.82508126944666
1790,0.022000000000000002,1766.2499970922697,51.26742631430866
1790,0.023,1766.2499970352626,51.26742626220411
1790,0.024,1766.2499974496448,51.267426092025296
1790,0.027,1764.2647438193453,50.15341194693543
1790,0.027999999999999997,1764.2647437336975,50.1534118795143
1790,0.028999999999999998,1764.2647438019994,50.15341183011021
1790,0.025,1767.7506381810313,49.458290460648676
1790,0.026,1764.2647439688078,50.15341167457692
1800,0.005,1781.9278351901587,44.01640522038177
1800,0.006,1780.135421535019,43.872440990533605
1800,0.007,1780.135421587315,43.8724406206841
1800,0.008,1780.1354214580685,43.87244106830225
1800,0.01,1780.516969783516,42.96901816465947
1800,0.009,1780.1354215145873,43.872441012281655
1800,0.011000000000000001,1779.351142986513,44.13760870927294
1800,0.012,1779.3511431198012,44.13760861770762
1800,0.013,1779.3511433509393,44.13760839604232
1800,0.015,1779.826052354536,43.53947716538932
1800,0.016,1775.3234243386637,49.93301775464487
1800,0.017,1775.3234242997785,49.93301788516763
1800,0.014,1779.3511433891751,44.1376082546536
1800,0.018,1775.323424165933,49.93301792470402
1800,0.019000000000000003,1775.3234241822208,49.93301801901968
1800,0.02,1776.2562833385227,48.52366624695839
1800,0.023,1776.046082677338,51.65607100929445
1800,0.020999999999999998,1776.0460827249876,51.656071302013586
1800,0.022000000000000002,1776.0460829536653,51.65607128004038
1800,0.024,1776.0460829187734,51.65607107983407
1800,0.026,1774.273655348138,50.287255755502144
1800,0.025,1777.6159698959893,50.107809598570746
1800,0.028,1774.2736551444514,50.28725594586512
1800,0.029,1774.2736549479391,50.28725594174441
1800,0.027,1774.273655019236,50.287255976654706
1800,0.03,1775.5436767237,48.835235989532336
1810,0.005999999999999999,1790.2036111914097,43.989722164379074
1810,0.005,1791.6638061583483,44.41525001454919
1810,0.008,1790.203611055628,43.989722340450754
1810,0.009,1790.2036109308576,43.98972253568252
1810,0.007,1790.203610916237,43.98972255145519
1810,0.01,1790.7966039570335,43.06899776393118
1810,0.011,1788.984935315862,44.804625334999
1810,0.014,1788.9849353333948,44.804625290126566
1810,0.011999999999999999,1788.9849355181414,44.80462514044959
1810,0.015,1789.731660462411,43.78903019424935
1810,0.016,1784.978572717043,50.23335206278223
1810,0.013000000000000001,1788.9849353538673,44.804625299745425
1810,0.017,1784.978572882101,50.23335205493521
1810,0.018,1784.9785730441204,50.23335186208291
1810,0.019,1784.978572752764,50.23335202639763
1810,0.022,1786.2739775266382,51.74663676332321
1810,0.02,1786.027478222998,48.78443397996535
1810,0.020999999999999998,1786.2739774850454,51.74663666986094
1810,0.023000000000000003,1786.2739774324918,51.746636806819254
1810,0.025,1787.4163444007186,50.107028621321994
1810,0.023999999999999997,1786.273977356889,51.74663685702395
1810,0.029,1784.143140075822,50.6567140111268
1810,0.03,1785.4328085360444,49.17868621266003
1820,0.005,1801.5580099668232,44.32104311402336
1810,0.028,1784.1431397548163,50.656714233548264
1810,0.026000000000000002,1784.1431401195782,50.65671384026141
1810,0.027,1784.1431401660614,50.65671389114184
1820,0.006,1799.7552110145627,44.74548149012099
1820,0.007,1799.755210607402,44.745481770352505
1820,0.011,1799.0443795270412,44.784549363040306
1820,0.013,1799.0443794023643,44.7845495450176
1820,0.012,1799.044379497609,44.78454943375062
1820,0.016,1794.7590552091885,50.70231677056456
1820,0.01,1800.3819122314899,43.58676221490985
1820,0.014,1799.0443791496468,44.78454962560583
1820,0.017,1794.7590551079657,50.702316709824714
1820,0.018,1794.7590552269867,50.70231667005244
1820,0.015000000000000001,1794.7590552101437,50.70231675575041
1820,0.008,1799.7552111159753,44.74548150756814
1820,0.019,1794.7590550412463,50.70231673940709
1820,0.02,1795.7346090979806,49.58466085943726
1820,0.020999999999999998,1796.4040150876929,51.98175229242503
1820,0.009,1799.755210922716,44.74548184621873
1820,0.022,1796.4040153011535,51.981752177859015
1820,0.023,1796.4040148074876,51.9817524403871
1820,0.024,1796.4040151041206,51.98175203236045
1820,0.025,1797.5200712773403,50.19818673961865
1820,0.026,1793.8668125476574,51.12422759741599
1820,0.027,1793.8668124558642,51.12422762834821
1820,0.028,1793.8668124149497,51.12422753785599
1830,0.005,1811.778358902676,44.63923614675661
1820,0.029,1793.8668125742727,51.124227604675404
1830,0.007,1809.633164771079,44.75227208583239
1830,0.008,1809.6331647998297,44.752271996476786
1830,0.006,1809.6331645518208,44.752272203714156
1830,0.009,1809.6331644044653,44.75227244450865
1830,0.01,1810.2148199068001,43.8977650759865
1830,0.011,1808.4814804446921,45.6858867369843
1830,0.013,1808.4814804906873,45.685886683207755
1830,0.012,1808.4814801193202,45.68588684106168
1830,0.014,1808.4814801266552,45.685886875385506
1830,0.015,1809.51077868187,44.402953447477756
1830,0.019000000000000003,1804.8298823561076,50.96544293056851
1830,0.017,1804.8298817433567,50.96544341925963
1830,0.018,1804.8298818639905,50.96544322531268
1830,0.016,1804.8298822038425,50.96544312457941
1830,0.02,1805.2765853313285,50.396216917426884
1830,0.021,1805.7714452065868,52.68244331309143
1830,0.022,1805.7714454445938,52.68244322510781
1830,0.024,1805.7714452400808,52.68244326681032
1830,0.023000000000000003,1805.7714451438098,52.68244334270216
1830,0.026,1803.7533262671975,51.41474877696429
1830,0.027,1803.7533259903873,51.414748955984145
1830,0.025,1807.6237011764347,50.56408104274225
1830,0.028,1803.7533263455505,51.41474861462735
1830,0.03,1805.1669506296357,50.209372795216645
1840,0.005999999999999999,1819.3580058700957,45.317228164476795
1830,0.029,1803.7533261353387,51.41474877690542
1840,0.007,1819.3580058704754,45.31722801093378
1840,0.008,1819.3580059776275,45.317227967026184
1840,0.009,1819.3580058976902,45.31722812305589
1840,0.009999999999999998,1819.3580059443166,45.31722799611638
1840,0.011,1818.5566908427643,45.715428568596764
1840,0.011999999999999999,1818.5566909804859,45.71542847692709
1840,0.013000000000000001,1818.556691003416,45.71542861197421
1840,0.014,1818.5566908860096,45.715428608302126
1840,0.016,1814.7437847069273,50.89613052875486
1840,0.017,1814.743784584535,50.8961307981087
1840,0.018,1814.7437848870911,50.89613040842396
1840,0.019,1814.743784755488,50.896130551385525
1840,0.015000000000000001,1814.7437848235286,50.89613056987158
1840,0.019999999999999997,1814.7437848386567,50.896130459389845
1840,0.021,1815.6723822716474,52.83021075444742
1840,0.022,1815.6723826775378,52.83021058761918
1840,0.023,1815.6723824168873,52.83021064459481
1840,0.025,1817.51554377968,51.0181324032995
1840,0.026000000000000002,1813.6024784260326,52.0338318545715
1840,0.027,1813.602478434885,52.03383212788909
1840,0.023999999999999997,1815.672382801138,52.8302104366082
1840,0.028,1813.6024782158795,52.03383189321863
1840,0.028999999999999998,1813.6024783364642,52.03383203958731
1850,0.006,1829.3207300725148,45.54779704363578
1850,0.005,1830.9922785469987,45.58055843422304
1850,0.008,1829.3207298398274,45.54779723018534
1850,0.006999999999999999,1829.3207298559987,45.54779730229732
1850,0.012,1828.3649256764566,46.2769926281403
1850,0.011000000000000001,1828.3649255594382,46.27699259002866
1850,0.009,1829.320730034938,45.547797113161195
1850,0.013000000000000001,1828.3649252864216,46.27699291566559
1850,0.013999999999999999,1828.3649253636252,46.27699288011988
1850,0.01,1830.2571729987521,44.054627980261415
1850,0.015,1828.8167768029825,45.49510856929728
1850,0.016,1824.5621464630806,51.21400144482524
1850,0.017,1824.5621467368526,51.214001417252355
1850,0.022000000000000002,1825.958798056593,53.086416214067974
1850,0.02,1825.181278272332,50.44865301715783
1850,0.019,1824.5621461385028,51.21400162845203
1850,0.021,1825.9587979361706,53.08641639935824
1850,0.023,1825.9587981721636,53.086416237177176
1850,0.024,1825.9587979631415,53.08641623323427
1850,0.025,1827.2438887306528,50.94879772445194
